geoName,üroloji randevu,Period
Adıyaman Province,0.0,201907
Afyonkarahisar Province,0.0,201907
Aksaray,0.0,201907
Amasya Province,0.0,201907
Ankara,1.7575757575757576,201907
Antalya,3.0303030303030303,201907
Ardahan Province,0.0,201907
Artvin,0.0,201907
Aydın Province,0.0,201907
Ağrı,0.0,201907
Balıkesir Province,0.0,201907
Bartın Province,0.0,201907
Batman,0.0,201907
Bayburt,0.0,201907
Bilecik,0.0,201907
Bingöl Province,0.0,201907
Bitlis,0.0,201907
Bolu,0.0,201907
Burdur Province,0.0,201907
Bursa,0.8484848484848485,201907
Denizli,0.0,201907
Diyarbakır,0.0,201907
Düzce Province,0.0,201907
Edirne,0.0,201907
Elazığ,0.0,201907
Erzincan,0.0,201907
Erzurum,0.0,201907
Eskişehir Province,0.0,201907
Gaziantep,0.0,201907
Giresun,0.0,201907
Gümüşhane,0.0,201907
Hakkâri,0.0,201907
Hatay,0.0,201907
Isparta Province,0.0,201907
Iğdır,0.0,201907
Kahramanmaraş Province,0.0,201907
Karabük,0.0,201907
Karaman,0.0,201907
Kars,0.0,201907
Kastamonu,0.0,201907
Kayseri Province,0.0,201907
Kilis,0.0,201907
Kocaeli,0.0,201907
Konya,0.0,201907
Kütahya,0.0,201907
Kırklareli,0.0,201907
Kırıkkale,0.0,201907
Kırşehir,0.0,201907
Malatya,0.0,201907
Manisa,0.0,201907
Mardin,0.0,201907
Mersin Province,0.0,201907
Muğla Province,0.0,201907
Muş,0.0,201907
Nevşehir,0.0,201907
Niğde,0.0,201907
Ordu,0.0,201907
Osmaniye,0.0,201907
Rize,0.0,201907
Sakarya,0.0,201907
Samsun,0.0,201907
Siirt Province,0.0,201907
Sinop Province,0.0,201907
Sivas,0.0,201907
Tekirdağ,0.0,201907
Tokat,0.0,201907
Trabzon,0.0,201907
Tunceli,0.0,201907
Uşak,0.0,201907
Van,0.0,201907
Yalova Province,0.0,201907
Yozgat,0.0,201907
Zonguldak,0.0,201907
Çanakkale Province,0.0,201907
Çankırı,0.0,201907
Çorum Province,0.0,201907
İstanbul,0.6666666666666666,201907
İzmir,1.303030303030303,201907
Şanlıurfa Province,0.0,201907
Şırnak,0.0,201907
Adana,0.0,201908
Adıyaman Province,0.0,201908
Afyonkarahisar Province,0.0,201908
Aksaray,0.0,201908
Amasya Province,0.0,201908
Ankara,1.492537313432836,201908
Antalya,1.7611940298507462,201908
Ardahan Province,0.0,201908
Artvin,0.0,201908
Aydın Province,0.0,201908
Ağrı,0.0,201908
Balıkesir Province,0.0,201908
Bartın Province,0.0,201908
Batman,0.0,201908
Bayburt,0.0,201908
Bilecik,0.0,201908
Bingöl Province,0.0,201908
Bitlis,0.0,201908
Bolu,0.0,201908
Burdur Province,0.0,201908
Bursa,2.985074626865672,201908
Denizli,0.0,201908
Diyarbakır,0.0,201908
Düzce Province,0.0,201908
Edirne,0.0,201908
Elazığ,0.0,201908
Erzincan,0.0,201908
Erzurum,0.0,201908
Eskişehir Province,0.0,201908
Gaziantep,0.0,201908
Giresun,0.0,201908
Gümüşhane,0.0,201908
Hakkâri,0.0,201908
Hatay,0.0,201908
Isparta Province,0.0,201908
Iğdır,0.0,201908
Kahramanmaraş Province,0.0,201908
Karabük,0.0,201908
Karaman,0.0,201908
Kars,0.0,201908
Kastamonu,0.0,201908
Kayseri Province,0.0,201908
Kilis,0.0,201908
Kocaeli,0.0,201908
Konya,0.0,201908
Kütahya,0.0,201908
Kırklareli,0.0,201908
Kırıkkale,0.0,201908
Kırşehir,0.0,201908
Malatya,0.0,201908
Manisa,0.0,201908
Mardin,0.0,201908
Mersin Province,0.0,201908
Muğla Province,0.0,201908
Muş,0.0,201908
Nevşehir,0.0,201908
Niğde,0.0,201908
Ordu,0.0,201908
Osmaniye,0.0,201908
Rize,0.0,201908
Sakarya,0.0,201908
Samsun,0.0,201908
Siirt Province,0.0,201908
Sinop Province,0.0,201908
Sivas,0.0,201908
Tekirdağ,0.0,201908
Tokat,0.0,201908
Trabzon,0.0,201908
Tunceli,0.0,201908
Uşak,0.0,201908
Van,0.0,201908
Yalova Province,0.0,201908
Yozgat,0.0,201908
Zonguldak,0.0,201908
Çanakkale Province,0.0,201908
Çankırı,0.0,201908
Çorum Province,0.0,201908
İstanbul,2.0,201908
İzmir,1.0149253731343284,201908
Şanlıurfa Province,0.0,201908
Şırnak,0.0,201908
Adana,0.0,201909
Adıyaman Province,0.0,201909
Afyonkarahisar Province,0.0,201909
Aksaray,0.0,201909
Amasya Province,0.0,201909
Ankara,1.3128491620111733,201909
Antalya,2.2905027932960897,201909
Ardahan Province,0.0,201909
Artvin,0.0,201909
Aydın Province,0.0,201909
Ağrı,0.0,201909
Balıkesir Province,0.0,201909
Bartın Province,0.0,201909
Batman,0.0,201909
Bayburt,0.0,201909
Bilecik,0.0,201909
Bingöl Province,0.0,201909
Bitlis,0.0,201909
Bolu,0.0,201909
Burdur Province,0.0,201909
Bursa,2.7932960893854752,201909
Denizli,0.0,201909
Diyarbakır,0.0,201909
Düzce Province,0.0,201909
Edirne,0.0,201909
Elazığ,0.0,201909
Erzincan,0.0,201909
Erzurum,0.0,201909
Eskişehir Province,0.0,201909
Gaziantep,0.0,201909
Giresun,0.0,201909
Gümüşhane,0.0,201909
Hakkâri,0.0,201909
Hatay,0.0,201909
Isparta Province,0.0,201909
Iğdır,0.0,201909
Kahramanmaraş Province,0.0,201909
Karabük,0.0,201909
Karaman,0.0,201909
Kars,0.0,201909
Kastamonu,0.0,201909
Kayseri Province,0.0,201909
Kilis,0.0,201909
Kocaeli,0.0,201909
Konya,0.0,201909
Kütahya,0.0,201909
Kırklareli,0.0,201909
Kırıkkale,0.0,201909
Kırşehir,0.0,201909
Malatya,0.0,201909
Manisa,0.0,201909
Mardin,0.0,201909
Mersin Province,0.0,201909
Muğla Province,0.0,201909
Muş,0.0,201909
Nevşehir,0.0,201909
Niğde,0.0,201909
Ordu,0.0,201909
Osmaniye,0.0,201909
Rize,0.0,201909
Sakarya,0.0,201909
Samsun,0.0,201909
Siirt Province,0.0,201909
Sinop Province,0.0,201909
Sivas,0.0,201909
Tekirdağ,0.0,201909
Tokat,0.0,201909
Trabzon,0.0,201909
Tunceli,0.0,201909
Uşak,0.0,201909
Van,0.0,201909
Yalova Province,0.0,201909
Yozgat,0.0,201909
Zonguldak,0.0,201909
Çanakkale Province,0.0,201909
Çankırı,0.0,201909
Çorum Province,0.0,201909
İstanbul,1.6201117318435756,201909
İzmir,1.340782122905028,201909
Şanlıurfa Province,0.0,201909
Şırnak,0.0,201909
Adana,0.0,201910
Adıyaman Province,0.0,201910
Afyonkarahisar Province,0.0,201910
Aksaray,0.0,201910
Amasya Province,0.0,201910
Ankara,2.0930232558139537,201910
Antalya,1.6046511627906976,201910
Ardahan Province,0.0,201910
Artvin,0.0,201910
Aydın Province,0.0,201910
Ağrı,0.0,201910
Balıkesir Province,0.0,201910
Bartın Province,0.0,201910
Batman,0.0,201910
Bayburt,0.0,201910
Bilecik,0.0,201910
Bingöl Province,0.0,201910
Bitlis,0.0,201910
Bolu,0.0,201910
Burdur Province,0.0,201910
Bursa,2.3255813953488373,201910
Denizli,0.0,201910
Diyarbakır,0.0,201910
Düzce Province,0.0,201910
Edirne,0.0,201910
Elazığ,0.0,201910
Erzincan,0.0,201910
Erzurum,0.0,201910
Eskişehir Province,0.0,201910
Gaziantep,0.0,201910
Giresun,0.0,201910
Gümüşhane,0.0,201910
Hakkâri,0.0,201910
Hatay,0.0,201910
Isparta Province,0.0,201910
Iğdır,0.0,201910
Kahramanmaraş Province,0.0,201910
Karabük,0.0,201910
Karaman,0.0,201910
Kars,0.0,201910
Kastamonu,0.0,201910
Kayseri Province,0.0,201910
Kilis,0.0,201910
Kocaeli,0.0,201910
Konya,0.0,201910
Kütahya,0.0,201910
Kırklareli,0.0,201910
Kırıkkale,0.0,201910
Kırşehir,0.0,201910
Malatya,0.0,201910
Manisa,0.0,201910
Mardin,0.0,201910
Mersin Province,0.0,201910
Muğla Province,0.0,201910
Muş,0.0,201910
Nevşehir,0.0,201910
Niğde,0.0,201910
Ordu,0.0,201910
Osmaniye,0.0,201910
Rize,0.0,201910
Sakarya,0.0,201910
Samsun,0.0,201910
Siirt Province,0.0,201910
Sinop Province,0.0,201910
Sivas,0.0,201910
Tekirdağ,0.0,201910
Tokat,0.0,201910
Trabzon,0.0,201910
Tunceli,0.0,201910
Uşak,0.0,201910
Van,0.0,201910
Yalova Province,0.0,201910
Yozgat,0.0,201910
Zonguldak,0.0,201910
Çanakkale Province,0.0,201910
Çankırı,0.0,201910
Çorum Province,0.0,201910
İstanbul,1.069767441860465,201910
İzmir,1.8372093023255813,201910
Şanlıurfa Province,0.0,201910
Şırnak,0.0,201910
Adana,0.0,201911
Adıyaman Province,0.0,201911
Afyonkarahisar Province,0.0,201911
Aksaray,0.0,201911
Amasya Province,0.0,201911
Ankara,1.5151515151515151,201911
Antalya,3.0303030303030303,201911
Ardahan Province,0.0,201911
Artvin,0.0,201911
Aydın Province,0.0,201911
Ağrı,0.0,201911
Balıkesir Province,0.0,201911
Bartın Province,0.0,201911
Batman,0.0,201911
Bayburt,0.0,201911
Bilecik,0.0,201911
Bingöl Province,0.0,201911
Bitlis,0.0,201911
Bolu,0.0,201911
Burdur Province,0.0,201911
Bursa,1.9696969696969697,201911
Denizli,0.0,201911
Diyarbakır,0.0,201911
Düzce Province,0.0,201911
Edirne,0.0,201911
Elazığ,0.0,201911
Erzincan,0.0,201911
Erzurum,0.0,201911
Eskişehir Province,0.0,201911
Gaziantep,0.0,201911
Giresun,0.0,201911
Gümüşhane,0.0,201911
Hakkâri,0.0,201911
Hatay,0.0,201911
Isparta Province,0.0,201911
Iğdır,0.0,201911
Kahramanmaraş Province,0.0,201911
Karabük,0.0,201911
Karaman,0.0,201911
Kars,0.0,201911
Kastamonu,0.0,201911
Kayseri Province,0.0,201911
Kilis,0.0,201911
Kocaeli,0.0,201911
Konya,0.0,201911
Kütahya,0.0,201911
Kırklareli,0.0,201911
Kırıkkale,0.0,201911
Kırşehir,0.0,201911
Malatya,0.0,201911
Manisa,0.0,201911
Mardin,0.0,201911
Mersin Province,0.0,201911
Muğla Province,0.0,201911
Muş,0.0,201911
Nevşehir,0.0,201911
Niğde,0.0,201911
Ordu,0.0,201911
Osmaniye,0.0,201911
Rize,0.0,201911
Sakarya,0.0,201911
Samsun,0.0,201911
Siirt Province,0.0,201911
Sinop Province,0.0,201911
Sivas,0.0,201911
Tekirdağ,0.0,201911
Tokat,0.0,201911
Trabzon,0.0,201911
Tunceli,0.0,201911
Uşak,0.0,201911
Van,0.0,201911
Yalova Province,0.0,201911
Yozgat,0.0,201911
Zonguldak,0.0,201911
Çanakkale Province,0.0,201911
Çankırı,0.0,201911
Çorum Province,0.0,201911
İstanbul,2.0,201911
İzmir,2.0606060606060606,201911
Şanlıurfa Province,0.0,201911
Şırnak,0.0,201911
Adana,0.0,201912
Adıyaman Province,0.0,201912
Afyonkarahisar Province,0.0,201912
Aksaray,0.0,201912
Amasya Province,0.0,201912
Ankara,1.3709677419354838,201912
Antalya,1.8817204301075268,201912
Ardahan Province,0.0,201912
Artvin,0.0,201912
Aydın Province,0.0,201912
Ağrı,0.0,201912
Balıkesir Province,0.0,201912
Bartın Province,0.0,201912
Batman,0.0,201912
Bayburt,0.0,201912
Bilecik,0.0,201912
Bingöl Province,0.0,201912
Bitlis,0.0,201912
Bolu,0.0,201912
Burdur Province,0.0,201912
Bursa,1.5053763440860215,201912
Denizli,0.0,201912
Diyarbakır,0.0,201912
Düzce Province,0.0,201912
Edirne,0.0,201912
Elazığ,0.0,201912
Erzincan,0.0,201912
Erzurum,0.0,201912
Eskişehir Province,0.0,201912
Gaziantep,0.0,201912
Giresun,0.0,201912
Gümüşhane,0.0,201912
Hakkâri,0.0,201912
Hatay,0.0,201912
Isparta Province,0.0,201912
Iğdır,0.0,201912
Kahramanmaraş Province,0.0,201912
Karabük,0.0,201912
Karaman,0.0,201912
Kars,0.0,201912
Kastamonu,0.0,201912
Kayseri Province,0.0,201912
Kilis,0.0,201912
Kocaeli,0.0,201912
Konya,0.0,201912
Kütahya,0.0,201912
Kırklareli,0.0,201912
Kırıkkale,0.0,201912
Kırşehir,0.0,201912
Malatya,0.0,201912
Manisa,0.0,201912
Mardin,0.0,201912
Mersin Province,0.0,201912
Muğla Province,0.0,201912
Muş,0.0,201912
Nevşehir,0.0,201912
Niğde,0.0,201912
Ordu,0.0,201912
Osmaniye,0.0,201912
Rize,0.0,201912
Sakarya,0.0,201912
Samsun,0.0,201912
Siirt Province,0.0,201912
Sinop Province,0.0,201912
Sivas,0.0,201912
Tekirdağ,0.0,201912
Tokat,0.0,201912
Trabzon,0.0,201912
Tunceli,0.0,201912
Uşak,0.0,201912
Van,0.0,201912
Yalova Province,0.0,201912
Yozgat,0.0,201912
Zonguldak,0.0,201912
Çanakkale Province,0.0,201912
Çankırı,0.0,201912
Çorum Province,0.0,201912
İstanbul,1.2365591397849462,201912
İzmir,2.6881720430107525,201912
Şanlıurfa Province,0.0,201912
Şırnak,0.0,201912
Adana,0.0,202001
Adıyaman Province,0.0,202001
Afyonkarahisar Province,0.0,202001
Aksaray,0.0,202001
Amasya Province,0.0,202001
Ankara,2.4691358024691357,202001
Antalya,1.5061728395061729,202001
Ardahan Province,0.0,202001
Artvin,0.0,202001
Aydın Province,0.0,202001
Ağrı,0.0,202001
Balıkesir Province,0.0,202001
Bartın Province,0.0,202001
Batman,0.0,202001
Bayburt,0.0,202001
Bilecik,0.0,202001
Bingöl Province,0.0,202001
Bitlis,0.0,202001
Bolu,0.0,202001
Burdur Province,0.0,202001
Bursa,2.0246913580246915,202001
Denizli,0.0,202001
Diyarbakır,0.0,202001
Düzce Province,0.0,202001
Edirne,0.0,202001
Elazığ,0.0,202001
Erzincan,0.0,202001
Erzurum,0.0,202001
Eskişehir Province,0.0,202001
Gaziantep,0.0,202001
Giresun,0.0,202001
Gümüşhane,0.0,202001
Hakkâri,0.0,202001
Hatay,0.0,202001
Isparta Province,0.0,202001
Iğdır,0.0,202001
Kahramanmaraş Province,0.0,202001
Karabük,0.0,202001
Karaman,0.0,202001
Kars,0.0,202001
Kastamonu,0.0,202001
Kayseri Province,0.0,202001
Kilis,0.0,202001
Kocaeli,0.0,202001
Konya,0.0,202001
Kütahya,0.0,202001
Kırklareli,0.0,202001
Kırıkkale,0.0,202001
Kırşehir,0.0,202001
Malatya,0.0,202001
Manisa,0.0,202001
Mardin,0.0,202001
Mersin Province,0.0,202001
Muğla Province,0.0,202001
Muş,0.0,202001
Nevşehir,0.0,202001
Niğde,0.0,202001
Ordu,0.0,202001
Osmaniye,0.0,202001
Rize,0.0,202001
Sakarya,0.0,202001
Samsun,0.0,202001
Siirt Province,0.0,202001
Sinop Province,0.0,202001
Sivas,0.0,202001
Tekirdağ,0.0,202001
Tokat,0.0,202001
Trabzon,0.0,202001
Tunceli,0.0,202001
Uşak,0.0,202001
Van,0.0,202001
Yalova Province,0.0,202001
Yozgat,0.0,202001
Zonguldak,0.0,202001
Çanakkale Province,0.0,202001
Çankırı,0.0,202001
Çorum Province,0.0,202001
İstanbul,1.8271604938271604,202001
İzmir,2.0246913580246915,202001
Şanlıurfa Province,0.0,202001
Şırnak,0.0,202001
Adana,0.0,202002
Adıyaman Province,0.0,202002
Afyonkarahisar Province,0.0,202002
Aksaray,0.0,202002
Amasya Province,0.0,202002
Ankara,3.8181818181818183,202002
Antalya,4.545454545454546,202002
Ardahan Province,0.0,202002
Artvin,0.0,202002
Aydın Province,0.0,202002
Ağrı,0.0,202002
Balıkesir Province,0.0,202002
Bartın Province,0.0,202002
Batman,0.0,202002
Bayburt,0.0,202002
Bilecik,0.0,202002
Bingöl Province,0.0,202002
Bitlis,0.0,202002
Bolu,0.0,202002
Burdur Province,0.0,202002
Bursa,2.0454545454545454,202002
Denizli,0.0,202002
Diyarbakır,0.0,202002
Düzce Province,0.0,202002
Edirne,0.0,202002
Elazığ,0.0,202002
Erzincan,0.0,202002
Erzurum,0.0,202002
Eskişehir Province,0.0,202002
Gaziantep,0.0,202002
Giresun,0.0,202002
Gümüşhane,0.0,202002
Hakkâri,0.0,202002
Hatay,0.0,202002
Isparta Province,0.0,202002
Iğdır,0.0,202002
Kahramanmaraş Province,0.0,202002
Karabük,0.0,202002
Karaman,0.0,202002
Kars,0.0,202002
Kastamonu,0.0,202002
Kayseri Province,0.0,202002
Kilis,0.0,202002
Kocaeli,0.0,202002
Konya,0.0,202002
Kütahya,0.0,202002
Kırklareli,0.0,202002
Kırıkkale,0.0,202002
Kırşehir,0.0,202002
Malatya,0.0,202002
Manisa,0.0,202002
Mardin,0.0,202002
Mersin Province,0.0,202002
Muğla Province,0.0,202002
Muş,0.0,202002
Nevşehir,0.0,202002
Niğde,0.0,202002
Ordu,0.0,202002
Osmaniye,0.0,202002
Rize,0.0,202002
Sakarya,0.0,202002
Samsun,0.0,202002
Siirt Province,0.0,202002
Sinop Province,0.0,202002
Sivas,0.0,202002
Tekirdağ,0.0,202002
Tokat,0.0,202002
Trabzon,0.0,202002
Tunceli,0.0,202002
Uşak,0.0,202002
Van,0.0,202002
Yalova Province,0.0,202002
Yozgat,0.0,202002
Zonguldak,0.0,202002
Çanakkale Province,0.0,202002
Çankırı,0.0,202002
Çorum Province,0.0,202002
İstanbul,2.0,202002
İzmir,1.7272727272727273,202002
Şanlıurfa Province,0.0,202002
Şırnak,0.0,202002
Adana,0.0,202003
Adıyaman Province,0.0,202003
Afyonkarahisar Province,0.0,202003
Aksaray,0.0,202003
Amasya Province,0.0,202003
Ankara,2.647058823529412,202003
Antalya,4.901960784313726,202003
Ardahan Province,0.0,202003
Artvin,0.0,202003
Aydın Province,0.0,202003
Ağrı,0.0,202003
Balıkesir Province,0.0,202003
Bartın Province,0.0,202003
Batman,0.0,202003
Bayburt,0.0,202003
Bilecik,0.0,202003
Bingöl Province,0.0,202003
Bitlis,0.0,202003
Bolu,0.0,202003
Burdur Province,0.0,202003
Bursa,2.8921568627450984,202003
Denizli,0.0,202003
Diyarbakır,0.0,202003
Düzce Province,0.0,202003
Edirne,0.0,202003
Elazığ,0.0,202003
Erzincan,0.0,202003
Erzurum,0.0,202003
Eskişehir Province,0.0,202003
Gaziantep,0.0,202003
Giresun,0.0,202003
Gümüşhane,0.0,202003
Hakkâri,0.0,202003
Hatay,0.0,202003
Isparta Province,0.0,202003
Iğdır,0.0,202003
Kahramanmaraş Province,0.0,202003
Karabük,0.0,202003
Karaman,0.0,202003
Kars,0.0,202003
Kastamonu,0.0,202003
Kayseri Province,0.0,202003
Kilis,0.0,202003
Kocaeli,0.0,202003
Konya,0.0,202003
Kütahya,0.0,202003
Kırklareli,0.0,202003
Kırıkkale,0.0,202003
Kırşehir,0.0,202003
Malatya,0.0,202003
Manisa,0.0,202003
Mardin,0.0,202003
Mersin Province,0.0,202003
Muğla Province,0.0,202003
Muş,0.0,202003
Nevşehir,0.0,202003
Niğde,0.0,202003
Ordu,0.0,202003
Osmaniye,0.0,202003
Rize,0.0,202003
Sakarya,0.0,202003
Samsun,0.0,202003
Siirt Province,0.0,202003
Sinop Province,0.0,202003
Sivas,0.0,202003
Tekirdağ,0.0,202003
Tokat,0.0,202003
Trabzon,0.0,202003
Tunceli,0.0,202003
Uşak,0.0,202003
Van,0.0,202003
Yalova Province,0.0,202003
Yozgat,0.0,202003
Zonguldak,0.0,202003
Çanakkale Province,0.0,202003
Çankırı,0.0,202003
Çorum Province,0.0,202003
İstanbul,2.058823529411765,202003
İzmir,4.852941176470589,202003
Şanlıurfa Province,0.0,202003
Şırnak,0.0,202003
Adana,0.0,202004
Adıyaman Province,0.0,202004
Afyonkarahisar Province,0.0,202004
Aksaray,0.0,202004
Amasya Province,0.0,202004
Ankara,2.3846153846153846,202004
Antalya,7.6923076923076925,202004
Ardahan Province,0.0,202004
Artvin,0.0,202004
Aydın Province,0.0,202004
Ağrı,0.0,202004
Balıkesir Province,0.0,202004
Bartın Province,0.0,202004
Batman,0.0,202004
Bayburt,0.0,202004
Bilecik,0.0,202004
Bingöl Province,0.0,202004
Bitlis,0.0,202004
Bolu,0.0,202004
Burdur Province,0.0,202004
Bursa,0.0,202004
Denizli,0.0,202004
Diyarbakır,0.0,202004
Düzce Province,0.0,202004
Edirne,0.0,202004
Elazığ,0.0,202004
Erzincan,0.0,202004
Erzurum,0.0,202004
Eskişehir Province,0.0,202004
Gaziantep,0.0,202004
Giresun,0.0,202004
Gümüşhane,0.0,202004
Hakkâri,0.0,202004
Hatay,0.0,202004
Isparta Province,0.0,202004
Iğdır,0.0,202004
Kahramanmaraş Province,0.0,202004
Karabük,0.0,202004
Karaman,0.0,202004
Kars,0.0,202004
Kastamonu,0.0,202004
Kayseri Province,0.0,202004
Kilis,0.0,202004
Kocaeli,0.0,202004
Konya,0.0,202004
Kütahya,0.0,202004
Kırklareli,0.0,202004
Kırıkkale,0.0,202004
Kırşehir,0.0,202004
Malatya,0.0,202004
Manisa,0.0,202004
Mardin,0.0,202004
Mersin Province,0.0,202004
Muğla Province,0.0,202004
Muş,0.0,202004
Nevşehir,0.0,202004
Niğde,0.0,202004
Ordu,0.0,202004
Osmaniye,0.0,202004
Rize,0.0,202004
Sakarya,0.0,202004
Samsun,0.0,202004
Siirt Province,0.0,202004
Sinop Province,0.0,202004
Sivas,0.0,202004
Tekirdağ,0.0,202004
Tokat,0.0,202004
Trabzon,0.0,202004
Tunceli,0.0,202004
Uşak,0.0,202004
Van,0.0,202004
Yalova Province,0.0,202004
Yozgat,0.0,202004
Zonguldak,0.0,202004
Çanakkale Province,0.0,202004
Çankırı,0.0,202004
Çorum Province,0.0,202004
İstanbul,2.230769230769231,202004
İzmir,5.076923076923077,202004
Şanlıurfa Province,0.0,202004
Şırnak,0.0,202004
